TransactionID,isFraud,TransactionAmt,TransactionDT,HourOfDay,DayOfWeek,DeviceRisk,ProductCD,card4,card6,fraud_probability,risk_tier
2988509,0,352.86,134718,13,1,0,W,mastercard,debit,0.186723,Clear
2988510,0,50.0,134741,13,1,0,W,visa,debit,0.138296,Clear
2988511,0,50.0,134747,13,1,0,W,visa,debit,0.138296,Clear
2988512,0,25.0,134758,13,1,0,H,visa,credit,0.121452,Clear
2988513,0,70.0,134767,13,1,0,H,visa,credit,0.146567,Clear
2988514,0,57.95,134800,13,1,0,W,visa,debit,0.141917,Clear
2988515,0,280.0,134821,13,1,0,W,visa,debit,0.180959,Clear
2988516,0,100.0,134835,13,1,0,W,visa,debit,0.155378,Clear
2988517,0,100.0,134838,13,1,0,W,visa,debit,0.155378,Clear
2988518,0,100.0,134869,13,1,0,W,mastercard,debit,0.155378,Clear
2988519,0,107.95,134896,13,1,0,W,mastercard,debit,0.157272,Clear
2988520,0,100.0,134916,13,1,0,W,mastercard,debit,0.155378,Clear
2988521,0,311.95,134920,13,1,0,W,mastercard,debit,0.183651,Clear
2988522,0,117.0,134920,13,1,0,W,visa,debit,0.159267,Clear
2988523,0,100.0,134937,13,1,0,W,mastercard,debit,0.155378,Clear
2988524,0,150.0,134948,13,1,0,W,visa,debit,0.165432,Clear
2988525,0,250.0,134959,13,1,0,W,visa,debit,0.178136,Clear
2988526,0,107.95,134991,13,1,0,W,visa,debit,0.157272,Clear
2988527,0,100.0,134992,13,1,0,W,mastercard,debit,0.155378,Clear
2988528,0,151.0,135028,13,1,0,W,visa,debit,0.165597,Clear
2988529,0,59.0,135045,13,1,0,W,visa,debit,0.142359,Clear
2988530,0,43.97,135063,13,1,0,W,mastercard,debit,0.135150,Clear
2988531,0,75.0,135096,13,1,0,W,visa,credit,0.148268,Clear
2988532,0,53.97,135118,13,1,0,W,mastercard,debit,0.140170,Clear
2988533,0,53.97,135154,13,1,0,W,visa,debit,0.140170,Clear
2988534,0,114.95,135179,13,1,0,W,visa,debit,0.158829,Clear
2988535,0,100.0,135217,13,1,0,R,visa,debit,0.155378,Clear
2988536,0,100.0,135296,13,1,0,W,mastercard,debit,0.155378,Clear
2988537,0,55.95,135303,13,1,0,W,visa,debit,0.141054,Clear
2988538,0,40.0,135319,13,1,0,W,visa,debit,0.132839,Clear
2988539,0,135.95,135320,13,1,0,W,mastercard,debit,0.162990,Clear
2988540,0,335.0,135325,13,1,0,W,mastercard,debit,0.185428,Clear
2988541,0,170.0,135326,13,1,0,W,visa,debit,0.168542,Clear
2988542,0,117.0,135343,13,1,0,W,visa,debit,0.159267,Clear
2988543,0,495.15,135366,13,1,0,W,mastercard,credit,0.195172,Clear
2988544,0,40.0,135389,13,1,0,W,visa,debit,0.132839,Clear
2988545,0,20.0,135397,13,1,0,W,mastercard,debit,0.116113,Clear
2988546,0,100.0,135417,13,1,0,W,mastercard,debit,0.155378,Clear
2988547,0,92.0,135423,13,1,0,W,mastercard,debit,0.153315,Clear
2988548,0,57.95,135447,13,1,0,W,visa,debit,0.141917,Clear
2988549,0,25.256,135470,13,1,0,C,mastercard,debit,0.121697,Clear
2988550,0,209.95,135499,13,1,0,W,visa,debit,0.173791,Clear
2988551,0,39.0,135511,13,1,0,W,mastercard,debit,0.132222,Clear
2988552,0,30.0,135536,13,1,0,W,mastercard,debit,0.125850,Clear
2988553,0,100.0,135546,13,1,0,W,visa,debit,0.155378,Clear
2988554,0,100.0,135553,13,1,0,W,visa,debit,0.155378,Clear
2988555,0,300.0,135568,13,1,0,W,visa,debit,0.182678,Clear
2988556,0,53.95,135570,13,1,0,W,mastercard,debit,0.140161,Clear
2988557,0,20.0,135585,13,1,0,W,visa,debit,0.116113,Clear
2988558,0,59.0,135603,13,1,0,W,mastercard,debit,0.142359,Clear
2988559,0,39.0,135604,13,1,0,W,visa,debit,0.132222,Clear
2988560,0,87.95,135607,13,1,0,W,visa,debit,0.152202,Clear
2988561,0,210.0,135609,13,1,0,W,visa,debit,0.173796,Clear
2988562,0,105.0,135616,13,1,0,W,visa,debit,0.156586,Clear
2988563,0,100.0,135622,13,1,0,W,mastercard,debit,0.155378,Clear
2988564,0,67.95,135639,13,1,0,W,mastercard,debit,0.145835,Clear
2988565,0,100.0,135686,13,1,0,H,visa,credit,0.155378,Clear
2988566,0,703.95,135706,13,1,0,W,visa,debit,0.203953,Clear
2988567,0,25.0,135718,13,1,0,S,visa,debit,0.121452,Clear
2988568,0,75.0,135725,13,1,0,R,american express,credit,0.148268,Clear
2988569,0,100.0,135728,13,1,0,W,mastercard,debit,0.155378,Clear
2988570,0,26.0,135747,13,1,0,W,mastercard,debit,0.122396,Clear
2988571,0,45.0,135783,13,1,0,W,visa,debit,0.135716,Clear
2988572,0,57.95,135813,13,1,0,W,visa,debit,0.141917,Clear
2988573,0,60.0,135815,13,1,0,W,visa,debit,0.142772,Clear
2988574,0,117.0,135835,13,1,0,W,visa,debit,0.159267,Clear
2988575,0,21.95,135840,13,1,0,W,visa,debit,0.118333,Clear
2988576,0,49.0,135875,13,1,0,W,mastercard,debit,0.137801,Clear
2988577,0,35.0,135876,13,1,0,W,mastercard,debit,0.129588,Clear
2988578,0,35.95,135886,13,1,0,W,mastercard,debit,0.130239,Clear
2988579,0,42.95,135910,13,1,0,W,visa,debit,0.134576,Clear
2988580,0,30.0,135940,13,1,0,W,mastercard,debit,0.125850,Clear
2988581,0,207.0,135952,13,1,0,W,visa,debit,0.173438,Clear
2988582,0,49.0,135953,13,1,0,W,visa,credit,0.137801,Clear
2988583,0,20.0,135985,13,1,0,W,visa,debit,0.116113,Clear
2988584,0,40.0,135986,13,1,0,W,mastercard,debit,0.132839,Clear
2988585,0,25.95,136018,13,1,0,W,visa,debit,0.122350,Clear
2988586,0,209.95,136021,13,1,0,W,mastercard,debit,0.173791,Clear
2988587,0,49.0,136023,13,1,0,W,mastercard,debit,0.137801,Clear
2988588,0,57.95,136024,13,1,0,W,visa,debit,0.141917,Clear
2988589,0,50.0,136053,13,1,0,W,visa,debit,0.138296,Clear
2988590,0,57.95,136059,13,1,0,W,visa,debit,0.141917,Clear
2988591,0,40.0,136119,13,1,0,W,visa,debit,0.132839,Clear
2988592,0,350.0,136123,13,1,0,W,visa,debit,0.186520,Clear
2988593,0,200.0,136160,13,1,0,W,visa,debit,0.172583,Clear
2988594,0,209.95,136172,13,1,0,W,mastercard,debit,0.173791,Clear
2988595,0,100.0,136176,13,1,0,W,visa,debit,0.155378,Clear
2988596,0,209.95,136199,13,1,0,W,visa,debit,0.173791,Clear
2988597,0,75.0,136210,13,1,0,W,mastercard,debit,0.148268,Clear
2988598,0,335.0,136218,13,1,0,W,mastercard,debit,0.185428,Clear
2988599,0,110.0,136219,13,1,0,W,visa,debit,0.157738,Clear
2988600,0,250.0,136244,13,1,0,W,mastercard,debit,0.178136,Clear
2988601,0,361.95,136277,13,1,0,W,mastercard,credit,0.187357,Clear
2988602,0,35.0,136283,13,1,0,W,mastercard,debit,0.129588,Clear
2988603,0,100.0,136287,13,1,0,W,visa,debit,0.155378,Clear
2988604,0,59.0,136302,13,1,0,W,visa,debit,0.142359,Clear
2988605,0,60.0,136314,13,1,0,W,visa,debit,0.142772,Clear
2988606,0,107.95,136315,13,1,0,W,mastercard,debit,0.157272,Clear
2988607,0,80.0,136328,13,1,0,W,visa,debit,0.149861,Clear
2988608,0,80.0,136339,13,1,0,W,mastercard,debit,0.149861,Clear
2988609,0,47.95,136376,13,1,0,W,mastercard,debit,0.137270,Clear
2988610,0,150.0,136411,13,1,0,H,american express,credit,0.165432,Clear
2988611,0,100.0,136414,13,1,0,W,visa,debit,0.155378,Clear
2988613,0,107.95,136478,13,1,0,W,visa,debit,0.157272,Clear
2988614,0,29.0,136539,13,1,0,W,mastercard,debit,0.125030,Clear
2988615,0,226.0,136540,13,1,0,W,visa,credit,0.175624,Clear
2988616,0,78.5,136548,13,1,0,W,visa,debit,0.149394,Clear
2988617,0,250.0,136557,13,1,0,W,visa,debit,0.178136,Clear
2988618,0,108.5,136567,13,1,0,W,visa,debit,0.157398,Clear
2988619,0,97.0,136578,13,1,0,W,mastercard,debit,0.154624,Clear
2988620,0,160.0,136617,13,1,0,W,visa,debit,0.167035,Clear
2988621,0,100.0,136628,13,1,0,R,visa,debit,0.155378,Clear
2988622,0,50.0,136631,13,1,0,H,visa,credit,0.138296,Clear
2988623,0,38.427,136636,13,1,0,C,visa,debit,0.131861,Clear
2988624,0,97.0,136653,13,1,0,W,visa,credit,0.154624,Clear
2988625,0,30.0,136662,13,1,0,W,visa,debit,0.125850,Clear
2988626,0,100.0,136678,13,1,0,W,mastercard,debit,0.155378,Clear
2988627,0,151.0,136687,13,1,0,W,visa,debit,0.165597,Clear
2988628,0,309.95,136692,13,1,0,W,visa,debit,0.183491,Clear
2988629,0,77.0,136713,13,1,0,W,visa,debit,0.148918,Clear
2988630,0,335.0,136714,13,1,0,W,visa,credit,0.185428,Clear
2988631,0,300.0,136721,13,1,0,W,mastercard,debit,0.182678,Clear
2988632,0,170.0,136774,13,1,0,W,visa,debit,0.168542,Clear
2988633,0,190.0,136776,13,1,0,W,visa,debit,0.171307,Clear
2988634,0,92.0,136806,14,1,0,W,mastercard,debit,0.153315,Clear
2988635,0,100.0,136809,14,1,0,W,visa,debit,0.155378,Clear
2988636,0,125.95,136816,14,1,0,W,mastercard,debit,0.161095,Clear
2988637,0,72.95,136819,14,1,0,W,visa,debit,0.147585,Clear
2988638,0,159.95,136830,14,1,0,W,mastercard,debit,0.167027,Clear
2988639,0,50.0,136859,14,1,0,W,visa,debit,0.138296,Clear
2988640,0,120.0,136875,14,1,0,W,mastercard,debit,0.159895,Clear
2988641,0,107.95,136918,14,1,0,W,mastercard,debit,0.157272,Clear
2988642,0,59.0,136930,14,1,0,W,mastercard,debit,0.142359,Clear
2988644,0,280.0,136954,14,1,0,W,visa,debit,0.180959,Clear
2988645,0,36.95,136965,14,1,0,W,mastercard,debit,0.130907,Clear
2988646,0,151.0,136966,14,1,0,W,visa,debit,0.165597,Clear
2988647,0,59.0,136979,14,1,0,W,visa,debit,0.142359,Clear
2988648,0,107.95,136982,14,1,0,W,mastercard,debit,0.157272,Clear
2988649,0,20.0,137006,14,1,0,W,visa,debit,0.116113,Clear
2988650,0,212.0,137022,14,1,0,W,visa,debit,0.174032,Clear
2988651,0,40.0,137032,14,1,0,W,visa,debit,0.132839,Clear
2988652,0,47.95,137043,14,1,0,W,mastercard,debit,0.137270,Clear
2988653,0,107.95,137081,14,1,0,W,mastercard,debit,0.157272,Clear
2988654,0,335.0,137086,14,1,0,W,mastercard,debit,0.185428,Clear
2988655,0,47.128,137100,14,1,0,C,visa,credit,0.136847,Clear
2988656,0,100.0,137127,14,1,0,W,mastercard,debit,0.155378,Clear
2988657,0,171.0,137140,14,1,0,W,visa,debit,0.168687,Clear
2988658,0,209.95,137178,14,1,0,W,mastercard,debit,0.173791,Clear
2988659,0,108.95,137212,14,1,0,W,visa,debit,0.157501,Clear
2988660,0,40.0,137243,14,1,0,W,mastercard,debit,0.132839,Clear
2988661,0,50.0,137256,14,1,0,W,mastercard,debit,0.138296,Clear
2988662,0,160.5,137270,14,1,0,W,mastercard,debit,0.167113,Clear
2988663,0,15.0,137281,14,1,0,S,visa,debit,0.109315,Clear
2988664,0,105.0,137287,14,1,0,W,mastercard,debit,0.156586,Clear
2988665,0,105.95,137287,14,1,0,W,mastercard,debit,0.156809,Clear
2988666,0,100.0,137289,14,1,0,W,visa,debit,0.155378,Clear
2988667,0,50.0,137335,14,1,0,R,discover,credit,0.138296,Clear
2988668,0,60.0,137353,14,1,0,W,visa,debit,0.142772,Clear
2988669,0,50.0,137386,14,1,0,W,mastercard,debit,0.138296,Clear
2988670,0,77.0,137413,14,1,0,W,mastercard,debit,0.148918,Clear
2988671,0,171.0,137422,14,1,0,W,visa,debit,0.168687,Clear
2988672,0,50.0,137422,14,1,0,R,discover,credit,0.138296,Clear
2988673,0,53.97,137425,14,1,0,W,mastercard,debit,0.140170,Clear
2988674,0,75.0,137429,14,1,0,W,visa,debit,0.148268,Clear
2988675,0,40.0,137480,14,1,0,W,visa,debit,0.132839,Clear
2988676,0,49.0,137484,14,1,0,W,mastercard,debit,0.137801,Clear
2988677,0,90.0,137494,14,1,0,W,visa,debit,0.152771,Clear
2988678,0,50.0,137542,14,1,0,R,discover,credit,0.138296,Clear
2988679,0,77.0,137548,14,1,0,W,visa,debit,0.148918,Clear
2988681,0,50.0,137561,14,1,0,W,visa,debit,0.138296,Clear
2988682,0,87.0,137567,14,1,0,W,visa,debit,0.151933,Clear
2988683,0,35.95,137598,14,1,0,W,mastercard,debit,0.130239,Clear
2988684,0,5.0,137602,14,1,0,W,mastercard,debit,0.084794,Clear
2988685,0,87.95,137645,14,1,0,W,mastercard,debit,0.152202,Clear
2988686,0,9.546,137649,14,1,0,C,visa,debit,0.098894,Clear
2988687,0,200.0,137659,14,1,0,W,mastercard,debit,0.172583,Clear
2988688,0,50.0,137666,14,1,0,S,visa,credit,0.138296,Clear
2988689,0,47.95,137706,14,1,0,W,visa,debit,0.137270,Clear
2988690,0,50.0,137714,14,1,0,H,visa,debit,0.138296,Clear
2988691,0,40.0,137719,14,1,0,W,visa,debit,0.132839,Clear
2988692,0,161.0,137729,14,1,0,W,visa,debit,0.167190,Clear
2988693,0,70.0,137754,14,1,0,W,mastercard,credit,0.146567,Clear
2988695,0,100.0,137770,14,1,0,W,visa,debit,0.155378,Clear
2988696,0,50.0,137822,14,1,0,H,visa,credit,0.138296,Clear
2988697,0,50.0,137839,14,1,0,W,mastercard,debit,0.138296,Clear
2988698,0,50.0,137844,14,1,0,R,discover,credit,0.138296,Clear
2988699,0,245.97,137855,14,1,0,W,visa,debit,0.177732,Clear
2988700,0,57.95,137859,14,1,0,W,visa,debit,0.141917,Clear
2988701,0,25.0,137866,14,1,0,S,visa,debit,0.121452,Clear
2988703,0,171.0,137881,14,1,0,W,visa,debit,0.168687,Clear
2988705,0,200.0,137931,14,1,0,R,mastercard,credit,0.172583,Clear
2988707,0,107.95,137937,14,1,0,W,visa,debit,0.157272,Clear
2988708,0,554.0,137940,14,1,0,W,mastercard,debit,0.197974,Clear
2988709,0,107.95,137997,14,1,0,W,visa,debit,0.157272,Clear
2988710,0,100.0,137997,14,1,0,R,visa,credit,0.155378,Clear
2988711,0,77.0,138005,14,1,0,W,mastercard,credit,0.148918,Clear
2988712,0,206.95,138012,14,1,0,W,visa,debit,0.173432,Clear
2988713,0,35.0,138047,14,1,0,H,visa,debit,0.129588,Clear
2988714,0,100.0,138056,14,1,0,H,visa,debit,0.155378,Clear
2988715,0,15.5,138063,14,1,0,W,mastercard,debit,0.110084,Clear
2988716,0,25.0,138069,14,1,0,W,mastercard,debit,0.121452,Clear
2988717,0,75.0,138071,14,1,0,H,visa,credit,0.148268,Clear
2988718,0,53.97,138078,14,1,0,W,visa,debit,0.140170,Clear
2988719,0,40.0,138079,14,1,0,H,visa,debit,0.132839,Clear
2988720,0,97.95,138086,14,1,0,W,visa,debit,0.154865,Clear
2988721,0,30.0,138096,14,1,0,W,visa,debit,0.125850,Clear
2988722,0,100.0,138115,14,1,0,S,visa,credit,0.155378,Clear
2988723,0,70.0,138116,14,1,0,W,mastercard,debit,0.146567,Clear
2988724,0,75.0,138131,14,1,0,W,visa,debit,0.148268,Clear
2988725,0,70.0,138174,14,1,0,W,visa,debit,0.146567,Clear
2988726,0,29.0,138222,14,1,0,W,visa,debit,0.125030,Clear
2988727,0,50.0,138227,14,1,0,W,mastercard,debit,0.138296,Clear
2988728,0,129.95,138228,14,1,0,W,mastercard,debit,0.161870,Clear
2988729,0,47.95,138234,14,1,0,W,visa,debit,0.137270,Clear
2988730,0,53.97,138244,14,1,0,W,mastercard,debit,0.140170,Clear
2988731,0,100.0,138269,14,1,0,W,mastercard,debit,0.155378,Clear
2988733,0,135.5,138299,14,1,0,W,visa,debit,0.162908,Clear
2988734,0,311.95,138331,14,1,0,W,visa,debit,0.183651,Clear
2988735,0,59.0,138349,14,1,0,W,visa,debit,0.142359,Clear
2988736,0,100.0,138366,14,1,0,W,visa,debit,0.155378,Clear
2988737,0,15.77,138376,14,1,0,C,visa,debit,0.110490,Clear
2988738,0,92.99,138383,14,1,0,W,visa,debit,0.153580,Clear
2988739,0,50.0,138387,14,1,0,W,visa,debit,0.138296,Clear
2988740,0,50.0,138390,14,1,0,R,mastercard,credit,0.138296,Clear
2988741,0,100.0,138392,14,1,0,W,visa,debit,0.155378,Clear
2988742,0,40.0,138393,14,1,0,W,visa,debit,0.132839,Clear
2988743,0,92.0,138419,14,1,0,W,mastercard,debit,0.153315,Clear
2988744,0,107.95,138428,14,1,0,W,visa,debit,0.157272,Clear
2988745,0,25.0,138438,14,1,0,S,visa,credit,0.121452,Clear
2988746,0,50.0,138443,14,1,0,R,discover,credit,0.138296,Clear
2988747,0,100.0,138446,14,1,0,W,mastercard,debit,0.155378,Clear
2988748,0,196.0,138457,14,1,0,W,visa,debit,0.172080,Clear
2988749,0,4.471,138467,14,1,0,C,mastercard,credit,0.082487,Clear
2988750,0,48.97,138473,14,1,0,W,visa,debit,0.137786,Clear
2988751,0,55.95,138476,14,1,0,W,mastercard,debit,0.141054,Clear
2988752,0,50.0,138486,14,1,0,R,mastercard,credit,0.138296,Clear
2988753,0,730.71,138488,14,1,0,W,mastercard,debit,0.204885,Clear
2988754,0,75.0,138502,14,1,0,H,visa,debit,0.148268,Clear
2988755,0,50.0,138521,14,1,0,R,discover,credit,0.138296,Clear
2988756,0,97.95,138527,14,1,0,W,mastercard,debit,0.154865,Clear
2988757,0,34.0,138528,14,1,0,W,visa,debit,0.128884,Clear
2988758,0,57.95,138547,14,1,0,W,visa,debit,0.141917,Clear
2988759,0,44.5,138549,14,1,0,W,mastercard,debit,0.135443,Clear
2988760,0,75.0,138559,14,1,0,H,visa,debit,0.148268,Clear
2988761,0,450.0,138584,14,1,0,W,mastercard,debit,0.192787,Clear
2988762,0,59.0,138597,14,1,0,W,visa,debit,0.142359,Clear
2988763,0,170.384,138628,14,1,0,C,visa,debit,0.168598,Clear
2988764,0,40.0,138650,14,1,0,W,visa,debit,0.132839,Clear
2988765,0,80.0,138670,14,1,0,W,visa,debit,0.149861,Clear
2988766,0,214.95,138672,14,1,0,W,visa,debit,0.174376,Clear
2988767,0,59.0,138680,14,1,0,W,mastercard,debit,0.142359,Clear
2988768,0,75.0,138681,14,1,0,S,visa,credit,0.148268,Clear
2988769,0,75.0,138689,14,1,0,S,visa,credit,0.148268,Clear
2988770,0,100.0,138694,14,1,0,W,visa,debit,0.155378,Clear
2988771,0,115.0,138720,14,1,0,W,visa,debit,0.158840,Clear
2988772,0,60.0,138730,14,1,0,W,visa,debit,0.142772,Clear
2988773,0,205.95,138742,14,1,0,W,visa,debit,0.173312,Clear
2988774,0,200.0,138743,14,1,0,W,mastercard,debit,0.172583,Clear
2988775,0,87.0,138753,14,1,0,W,visa,debit,0.151933,Clear
2988776,0,50.0,138759,14,1,0,W,visa,debit,0.138296,Clear
2988777,0,50.0,138814,14,1,0,W,visa,debit,0.138296,Clear
2988778,0,50.0,138844,14,1,0,R,discover,credit,0.138296,Clear
2988779,0,77.0,138873,14,1,0,W,visa,debit,0.148918,Clear
2988780,0,40.0,138885,14,1,0,W,visa,debit,0.132839,Clear
2988781,0,50.0,138899,14,1,0,W,mastercard,debit,0.138296,Clear
2988782,0,445.0,138905,14,1,0,W,mastercard,debit,0.192508,Clear
2988783,0,50.0,138914,14,1,0,H,visa,debit,0.138296,Clear
2988784,0,50.0,138949,14,1,0,W,mastercard,debit,0.138296,Clear
2988785,0,107.95,138957,14,1,0,W,visa,debit,0.157272,Clear
2988786,0,600.0,138966,14,1,0,W,visa,debit,0.199965,Clear
2988787,0,117.0,138972,14,1,0,W,visa,debit,0.159267,Clear
2988788,0,117.0,138991,14,1,0,W,visa,debit,0.159267,Clear
2988789,0,107.95,139010,14,1,0,W,visa,debit,0.157272,Clear
2988790,0,87.0,139043,14,1,0,W,mastercard,debit,0.151933,Clear
2988791,0,59.0,139062,14,1,0,W,visa,debit,0.142359,Clear
2988792,0,250.0,139088,14,1,0,W,mastercard,debit,0.178136,Clear
2988793,0,488.0,139134,14,1,0,W,mastercard,debit,0.194809,Clear
2988794,0,2182.0,139136,14,1,0,W,visa,debit,0.220000,Clear
2988795,0,59.0,139146,14,1,0,W,mastercard,debit,0.142359,Clear
2988796,0,34.0,139150,14,1,0,W,mastercard,credit,0.128884,Clear
2988797,0,1242.47,139171,14,1,0,W,visa,debit,0.218142,Clear
2988798,0,200.0,139192,14,1,0,W,visa,debit,0.172583,Clear
2988799,0,60.0,139216,14,1,0,W,visa,debit,0.142772,Clear
2988800,0,50.0,139241,14,1,0,H,visa,credit,0.138296,Clear
2988801,0,100.0,139261,14,1,0,W,mastercard,debit,0.155378,Clear
2988802,0,67.95,139269,14,1,0,W,visa,debit,0.145835,Clear
2988803,0,67.95,139282,14,1,0,W,mastercard,debit,0.145835,Clear
2988804,0,150.0,139285,14,1,0,H,visa,debit,0.165432,Clear
2988805,0,12.5,139312,14,1,0,W,visa,credit,0.105067,Clear
2988806,0,102.0,139329,14,1,0,W,visa,debit,0.155868,Clear
2988807,0,50.0,139335,14,1,0,W,mastercard,debit,0.138296,Clear
2988808,0,20.0,139370,14,1,0,W,mastercard,debit,0.116113,Clear
2988809,0,75.0,139395,14,1,0,W,visa,debit,0.148268,Clear
2988810,0,40.0,139395,14,1,0,W,visa,debit,0.132839,Clear
2988811,0,100.0,139410,14,1,0,W,mastercard,debit,0.155378,Clear
2988812,0,150.0,139412,14,1,0,R,american express,credit,0.165432,Clear
2988813,0,50.0,139418,14,1,0,H,mastercard,credit,0.138296,Clear
2988814,0,300.0,139430,14,1,0,W,visa,debit,0.182678,Clear
2988815,0,40.5,139441,14,1,0,W,visa,debit,0.133142,Clear
2988816,0,12.5,139442,14,1,0,W,visa,credit,0.105067,Clear
2988817,0,30.0,139444,14,1,0,W,visa,debit,0.125850,Clear
2988818,0,117.0,139445,14,1,0,W,visa,debit,0.159267,Clear
2988819,0,150.0,139460,14,1,0,W,visa,debit,0.165432,Clear
2988820,0,49.0,139460,14,1,0,W,visa,debit,0.137801,Clear
2988821,0,107.95,139463,14,1,0,W,mastercard,debit,0.157272,Clear
2988822,0,67.95,139482,14,1,0,W,visa,debit,0.145835,Clear
2988823,0,100.0,139485,14,1,0,R,american express,credit,0.155378,Clear
2988824,0,100.0,139520,14,1,0,R,visa,credit,0.155378,Clear
2988825,0,67.95,139536,14,1,0,W,mastercard,debit,0.145835,Clear
2988826,0,117.0,139550,14,1,0,W,visa,debit,0.159267,Clear
2988827,0,99.95,139553,14,1,0,W,visa,debit,0.155366,Clear
2988828,0,130.5,139560,14,1,0,W,mastercard,debit,0.161975,Clear
2988829,0,311.95,139566,14,1,0,W,visa,debit,0.183651,Clear
2988830,0,26.5,139588,14,1,0,W,mastercard,debit,0.122855,Clear
2988831,0,25.95,139627,14,1,0,W,mastercard,debit,0.122350,Clear
2988832,0,100.0,139646,14,1,0,R,visa,debit,0.155378,Clear
2988833,0,108.95,139655,14,1,0,W,visa,debit,0.157501,Clear
2988834,0,227.82,139657,14,1,0,W,mastercard,debit,0.175823,Clear
2988835,0,150.0,139671,14,1,0,W,visa,credit,0.165432,Clear
2988836,0,112.99,139675,14,1,0,W,mastercard,debit,0.158403,Clear
2988837,0,87.0,139680,14,1,0,W,mastercard,debit,0.151933,Clear
2988838,0,57.95,139692,14,1,0,W,mastercard,debit,0.141917,Clear
2988839,0,664.0,139696,14,1,0,W,visa,debit,0.202495,Clear
2988840,0,35.95,139696,14,1,0,W,mastercard,debit,0.130239,Clear
2988841,0,39.0,139719,14,1,0,W,mastercard,debit,0.132222,Clear
2988842,0,92.0,139728,14,1,0,W,visa,debit,0.153315,Clear
2988843,0,108.37,139728,14,1,0,W,visa,debit,0.157368,Clear
2988844,0,50.0,139731,14,1,0,R,discover,credit,0.138296,Clear
2988845,0,50.0,139731,14,1,0,W,visa,debit,0.138296,Clear
2988846,0,37.0,139733,14,1,0,W,visa,debit,0.130940,Clear
2988847,0,100.0,139793,14,1,0,W,mastercard,debit,0.155378,Clear
2988848,0,150.0,139837,14,1,0,W,visa,debit,0.165432,Clear
2988849,0,50.0,139837,14,1,0,W,visa,debit,0.138296,Clear
2988850,0,70.0,139839,14,1,0,W,mastercard,debit,0.146567,Clear
2988851,0,117.0,139844,14,1,0,W,visa,debit,0.159267,Clear
2988852,0,50.0,139846,14,1,0,W,visa,debit,0.138296,Clear
2988853,0,49.0,139868,14,1,0,W,mastercard,debit,0.137801,Clear
2988854,0,878.37,139872,14,1,0,W,mastercard,debit,0.209480,Clear
2988855,0,200.0,139903,14,1,0,R,mastercard,credit,0.172583,Clear
2988856,0,245.0,139916,14,1,0,W,visa,debit,0.177633,Clear
2988857,0,226.0,139930,14,1,0,W,visa,debit,0.175624,Clear
2988858,0,107.95,139930,14,1,0,W,mastercard,debit,0.157272,Clear
2988859,0,40.0,139942,14,1,0,W,visa,debit,0.132839,Clear
2988860,0,39.0,139944,14,1,0,W,mastercard,debit,0.132222,Clear
2988861,0,60.0,139963,14,1,0,W,visa,debit,0.142772,Clear
2988862,0,65.0,139965,14,1,0,W,visa,debit,0.144741,Clear
2988863,0,100.0,139986,14,1,0,H,visa,credit,0.155378,Clear
2988864,0,47.95,139990,14,1,0,W,mastercard,debit,0.137270,Clear
2988865,0,40.0,140002,14,1,0,W,visa,debit,0.132839,Clear
2988866,0,10.0,140004,14,1,0,W,mastercard,debit,0.099947,Clear
2988867,0,20.95,140041,14,1,0,W,visa,debit,0.117219,Clear
2988868,0,125.0,140047,14,1,0,W,visa,debit,0.160907,Clear
2988869,0,75.0,140066,14,1,0,H,visa,debit,0.148268,Clear
2988870,0,49.0,140072,14,1,0,W,mastercard,debit,0.137801,Clear
2988871,0,226.0,140080,14,1,0,W,visa,credit,0.175624,Clear
2988872,0,50.0,140087,14,1,0,W,mastercard,debit,0.138296,Clear
2988873,0,100.0,140125,14,1,0,W,mastercard,debit,0.155378,Clear
2988874,0,75.0,140138,14,1,0,W,visa,debit,0.148268,Clear
2988875,0,75.0,140155,14,1,0,H,visa,credit,0.148268,Clear
2988876,0,500.0,140155,14,1,0,W,mastercard,debit,0.195415,Clear
2988877,0,213.0,140165,14,1,0,W,visa,debit,0.174149,Clear
2988878,0,360.0,140217,14,1,0,W,visa,debit,0.187222,Clear
2988879,0,77.0,140221,14,1,0,W,visa,debit,0.148918,Clear
2988880,0,200.0,140243,14,1,0,R,american express,credit,0.172583,Clear
2988881,0,100.0,140248,14,1,0,W,mastercard,debit,0.155378,Clear
2988882,0,200.0,140263,14,1,0,W,visa,debit,0.172583,Clear
2988883,0,25.0,140302,14,1,0,W,mastercard,debit,0.121452,Clear
2988884,0,30.95,140306,14,1,0,W,mastercard,debit,0.126604,Clear
2988885,0,120.0,140313,14,1,0,W,visa,debit,0.159895,Clear
2988886,0,30.089,140316,14,1,0,C,visa,debit,0.125921,Clear
2988887,0,117.0,140319,14,1,0,W,visa,debit,0.159267,Clear
2988888,0,190.0,140326,14,1,0,W,visa,debit,0.171307,Clear
2988889,0,150.0,140327,14,1,0,H,visa,credit,0.165432,Clear
2988890,0,426.84,140334,14,1,0,W,visa,debit,0.191469,Clear
2988891,0,150.0,140382,14,1,0,W,visa,debit,0.165432,Clear
2988892,0,20.0,140406,15,1,0,W,mastercard,debit,0.116113,Clear
2988893,0,50.0,140415,15,1,0,H,visa,credit,0.138296,Clear
2988894,0,200.0,140427,15,1,0,R,american express,credit,0.172583,Clear
2988895,0,50.0,140428,15,1,0,W,visa,debit,0.138296,Clear
